Toegepaste plantkunde: morfologie en diversiteit,Pieter De Frenne,5,I002420
Thermodynamische processen,Frederik Ronsse,5,I002423
Algemene en anorganische chemie: reactiviteit en analyse,Rik Van Deun,6,I002424
Toegepaste dierkunde: invertebraten,Luc Tirry,5,I002425
Ecologie,Kathy Steppe,4,I002427
Differentiaalvergelijkingen,Michiel Stock,5,I002428
"Elektriciteit, magnetisme en sensoren",Toon Verstraelen,5,I002429
Toegepaste dierkunde: vertebraten,Luc Tirry,4,I002430
Toegepaste plantkunde: fysiologie,Kathy Steppe,5,I002431
Organische chemie: structuur,Matthias D'hooghe,3,I002432
Biochemie,Els Van Damme,4,I002433
Probabilistische modellen,Bernard De Baets,5,I002435
Microbiologie,Wim Soetaert,5,I002436
Organische chemie: reactiviteit,Matthias D'hooghe,7,I002437
Omgevingswetenschappen,Philippe De Smedt,4,I002439
Datawetenschap,Jan Verwaeren,5,I002440
Statistische dataverwerking,Stijn Luca,4,I002441
Warmte- en massatransport,Jan Pieters,4,I002443
Chemische analysetechnieken,Kristof Demeestere,4,I002444
Modelleren en simuleren van biosystemen,Michiel Stock,4,I002445
Economie,Wim Verbeke,4,I002446
Bachelorproef,Niko Verhoest,6,I002447
Hydrologische processen en hydrometrie,Niko Verhoest,3,I002449
Teledetectie,Frieke Vancoillie,5,I002450
Geografische informatiesystemen: basis,Frieke Vancoillie,3,I002452
Biogeochemische cycli,Steven Sleutel,5,I002453
Bodemeigenschappen en bodemprocessen,Stefaan De Neve,5,I002455
Vegetatiekunde,Lander Baeten,3,I002457
Bos- en houtkunde,Kris Verheyen,6,I002458
Geïntegreerd practicum bos en natuur,Kris Verheyen,3,I002461
Milieuchemie,Filip Tack,6,I002503
Applied Freshwater Ecology,Peter Goethals,3,I002504
Microbieel-ecologische processen,Nico Boon,4,I002505
Milieutechnologie: vaste afvalstromen,Frederik Ronsse,4,I002507
Reactiekinetiek en reactoren,Paul Van der Meeren,5,I002510
Biokatalyse en enzymtechnologie,Tom Desmet,5,I002511
Levensmiddelenchemie,Bruno De Meulenaer,5,I002513
Plantaardige productiesystemen,Steven Maenhout,5,I002515
Dierlijke productiesystemen,Stefaan De Smet,5,I002517
Toegepaste genetica,Thomas Van Leeuwen,5,I002518
Celbiologie,Laurens Pauwels,5,I002521
Applied Marine Ecology ,Colin Janssen,3,I002535
Multidisciplinary Analysis of Climate Change,Pascal Boeckx,3,I002586
Environmental Chemistry and Analysis: Atmospheric Processes,Christophe Walgraeve,5,I002587
"Environmental Chemistry and Analysis: Water, Soil and Sediment",Filip Tack,5,I002588
Environmental Technology: Soil and Sediment,Filip Tack,3,I002589
Environmental Technology: Air ,Christophe Walgraeve,4,I002590
Environmental Technology: Waste,Stef Ghysels,3,I002591
Urban and Indoor Air Quality,Christophe Walgraeve,6,I002597
Physico-Chemical Resource Recovery from Aqueous Waste Streams,Marjolein Vanoppen,6,I002598
Non-technological Drivers and Challenges of Resource Recovery,Stijn Speelman,4,I002600
Oceans and Human Health,Jana Asselman,3,I002604
Environmental Risk Assessment,Karel De Schamphelaere,5,I002606
Resource Recovery Technology,Ramon Ganigué,6,I002607
Decentralized Sanitation and Treatment Technologies for Developing Economies,Korneel Rabaey,6,I002608
Environmental Microbiology,Nico Boon,3,I002609
Bioinformatics,Wim Van Criekinge,5,I002610
Plant Biotechnology,Laurens Pauwels,5,I002611
Industrial Biotechnology,Wim Soetaert,5,I002612
Human and Animal Biotechnology,Daisy Vanrompay,5,I002613
Protein Chemistry,Els Van Damme,4,I002615
Bio-imaging and Image Informatics,Andre Skirtach,4,I002617
Gene Regulation and Epigenetics,Tina Kyndt,3,I002621
Immunology,Daisy Vanrompay,5,I002622
"Plants, Pathogens and Pests",Monica Höfte,5,I002626
Molecular Plant Breeding,Steven Maenhout,5,I002628
Plant Phenotyping Technologies,Kris Audenaert,3,I002629
Functional Plant Biology,Danny Geelen,4,I002630
Industrial Fermentation Processes and Downstream Processing,Wim Soetaert,5,I002631
Metabolic Engineering and Modelling of Micro-organisms,Marjan De Mey,4,I002632
Functional (Meta)genomics,Inge Van Bogaert,4,I002633
Synthetic Biology,Marjan De Mey,4,I002634
Enzyme Engineering and Modelling,Tom Desmet,3,I002635
Stage,Peter Ragaert,5,I002637
Internationale stage,Peter Ragaert,5,I002638
Uitgebreide stage,Peter Ragaert,10,I002639
Uitgebreide internationale stage,Peter Ragaert,10,I002640
Agrarische constructies,Jan Pieters,5,I002643
"Herkenning en diagnose van plantenziekten, plagen en onkruiden",Benny De Cauwer,6,I002645
Nutrient Management,Stefaan De Neve,5,I002646
Plantenteelt,Benny De Cauwer,5,I002647
Gentechnologie en plantenbiotechnologie,Laurens Pauwels,5,I002649
"Agricultural and Rural Policy, EU Perspective",Jeroen Buysse,5,I002650
Monitoringsystemen in de landbouw,Wouter Maes,5,I002651
Meteorologie en ecoklimatologie,Hans Verbeeck,5,I002655
Climate Change Processes,Diego Miralles,5,I002656
Soil Physics,Wim Cornelis,5,I002657
Environmental Soil Sensing,Philippe De Smedt,4,I002658
Hydrologisch modelleren,Hans Lievens,4,I002659
Grondwaterstroming,Niko Verhoest,3,I002660
Hydraulica van de waterlopen,Niko Verhoest,4,I002661
Bodem- en grondwatersanering,Ellen Van De Vijver,5,I002662
Water Governance,Stijn Speelman,4,I002663
Soil Erosion Control: Principles and Practice,Ann Verdoodt,4,I002664
"Integraal land-, water-, en klimaatbeleid",Stefaan De Neve,3,I002665
"Geïntegreerd project land, water en klimaat",Ann Verdoodt,5,I002666
Colloïd- en oppervlakchemie,Paul Van der Meeren,5,I002667
Instrumentele anorganische analyse,Gijs Du Laing,3,I002668
Analyse van organische micropolluenten,Kristof Demeestere,3,I002676
Thermochemische conversie van biomassa,Stef Ghysels,4,I002677
Bio-organic Chemistry,Christian Stevens,4,I002678
Green Chemistry of Renewable Resources,Sven Mangelinckx,4,I002679
Geïntegreerd practicum gevorderde organische chemie,Christian Stevens,5,I002680
Milieutechnologie: lucht,Christophe Walgraeve,5,I002682
Milieutechnologie: bodem,Ellen Van De Vijver,5,I002683
Milieutechnische installaties in de praktijk,Eveline Volcke,7,I002684
Juridisch kader van milieutechnologie,Hildegard Deweerdt,6,I002685
Anatomie en identificatie van houtsoorten,Joris Van Acker,4,I002686
Bosbouw,Kris Verheyen,4,I002687
Inventarisatie van bos en natuur,Jan Van den Bulcke,5,I002689
Bos- en natuurbeleid,Myriam Dumortier,5,I002692
Vegetation Modelling,Hans Verbeeck,4,I002696
Groenbeheer,Jan Mertens,4,I002697
Water Quality Management,Peter Goethals,4,I002698
Land Evaluation,Ann Verdoodt,5,I002699
Tropical Forestry,Joris Van Acker,5,I002705
Wood Technology: Wood Processing and Forest Products,Joris Van Acker,5,I002706
Ingenieurstechnieken voor waterbeheer,Niko Verhoest,5,I002707
Soil Water Management,Wim Cornelis,5,I002708
Aquatic Ecotechniques,Peter Goethals,4,I002709
Water in de stad,Katrien Van Eerdenbrugh,4,I002710
Soil Degradation,Ann Verdoodt,5,I002712
Milieu-effectrapportering,Sophie Huysveld,4,I002716
Functional Foods,John Van Camp,5,I002717
Economics and Management of Natural Resources,Stijn Speelman,4,I002718
Sensory Analysis,Joachim Schouteten,5,I002722
Formulation and Structuring of Foods,Koen Dewettinck,5,I002723
Technologie van dierlijke producten,Frank Devlieghere,5,I002724
Food Fermentations,Katleen Raes,4,I002726
Nutrition Disorders,Carl Lachat,5,I002727
Food and Nutrition Epidemiology,Carl Lachat,5,I002730
Tropical Crop Production,Eduardo de la Pena,4,I002731
Agronematologie,Wim Wesemael,5,I002733
Fytofarmacie,Pieter Spanoghe,5,I002734
Biological Control of Crop Pests and Diseases,Patrick De Clercq,5,I002735
Toegepaste entomologie,Patrick De Clercq,5,I002736
Herbologie,Benny De Cauwer,5,I002737
Plant Breeding,Steven Maenhout,5,I002738
Sociological Perspectives on Rural Development,Joost Dessein,5,I002747
Milieucoördinatie,Hildegard Deweerdt,5,I002748
Isotopes in Biosciences,Pascal Boeckx,5,I002750
Principes van kwantitatief waterbeheer,Niko Verhoest,3,I002751
Advanced Wastewater Treatment Process Design,Eveline Volcke,3,I002752
Chemistry of Natural Products,Sven Mangelinckx,5,I002753
Milieuchemie: organisch,Christophe Walgraeve,3,I002754
Meat Science and Technology,Stefaan De Smet,4,I002755
Applied Statistics,Louis Coussement,5,I002756
Food Chemistry and Analysis,Bruno De Meulenaer,7,I002757
Food Marketing and Consumer Behaviour,Wim Verbeke,5,I002758
Food Microbiology and Analysis,Andreja Rajkovic,7,I002759
Food Processing,Koen Dewettinck,7,I002760
Statistical Topics in Food Technology,Tim De Meyer,4,I002761
Food Colloids,Paul Van der Meeren,5,I002762
Advanced Marketing and Agribusiness Management,Hans De Steur,5,I002763
Milk and Dairy Technology,Koen Dewettinck,4,I002764
Sustainable Food Systems ,Marijke D'Haese,5,I002765
"Introduction to the Circular Economy, Economics and Management of Natural Resources",Stijn Speelman,4,I002766
Resource Recovery and Recycling Technologies,Tom Hennebel,5,I002767
Resource Recovery from Wastewater,Gijs Du Laing,3,I002771
Soil Chemistry,Filip Tack,5,I002773
Land Information Systems,Frieke Vancoillie,5,I002774
Processes in Practice,Eveline Volcke,3,I002776
Development Economics,Marijke D'Haese,5,I002779
Food Chemistry,Bruno De Meulenaer,5,I002780
Community Health Promotion,Maïté Verloigne,5,I002785
Biology of Fishes,Dominique Adriaens,4,I002787
Microbial Ecology and Environmental Sanitation,Tom Defoirdt,4,I002789
Aquaculture Nutrition,Veerle Fievez,5,I002794
Diseases in Aquaculture,Annelies Declercq,6,I002796
Fish and Shellfish Immunology,Daisy Vanrompay,4,I002797
Applied Rural Economic Research Methods - Partim I,Hans De Steur,5,I002798
Scientific Communication on Rural Development,Hans De Steur,3,I002800
Advanced Studies in Agricultural Economics,Marijke D'Haese,7,I002804
Urban Ecology and Management,Ben Somers,3,I002851
Industrial Biotechnology,Inge Van Bogaert,4,I002852
Research-to-Business Case Studies,Erik Meers,5,I002853
Master's Dissertation,Annelies Declercq,30,I002881
Sustainable Management of Resources in the Circular Economy,Gijs Du Laing,4,I002882
Introduction to Mathematical Modelling,Paul Van Liedekerke,6,I002891
Introduction to Data Science,Jan Verwaeren,4,I002892
Bioresource Recovery Engineering: Case Studies and Company Visits,Erik Meers,5,I002893
Research-2-Business: Environmental Engineering and Resource Recovery,Marcella Fernandes De Souza,3,I002894
Analyse: functies van één variabele ,Jan Baetens,5,I002907
Wetenschappelijk programmeren,Jan Verwaeren,4,I002908
Lineaire algebra,Willem Waegeman,4,I002909
Analyse: functies van meerdere variabelen,Jan Baetens,4,I002910
Aardwetenschappen,David Van Rooij,4,I002911
Duurzame ontwikkeling in productie- en consumptiesystemen,Joost Dessein,4,I002912
Fluïdomechanica,Niko Verhoest,4,I002913
Sustainable Agriculture: a Global Perspective,Eduardo de la Pena,5,I002914
Sustainable Processing for Safe and Nutritious Foods,Frank Devlieghere,5,I002915
"Professional Conduct in Biosciences: Business, Consultancy and Research ",Christine Yung Hung,5,I002916
Project Design in Agri-food Systems,Hans De Steur,5,I002917
Extended Internship,Katleen Raes,10,I002918
Sustainable Development and Multicriteria Decision-making,Gijs Du Laing,3,I002919
AquaHealth Club,Annelies Declercq,6,I002928
Internship Comprehensive Project,Annelies Declercq,24,I002929
CityLab 2: Urban Resources - Conceptual Framework,Gijs Du Laing,9,I002954
CityLab 2: Urban Resources - Integrated Case,Marjolein Vanoppen,6,I002955
Technologies for Alternative Proteins,Stefaan De Smet,3,I002956
Soil Biology,Stefaan De Neve,4,I002992
Soil Evolution under Global Change,Marijn Bauters,6,I002993
Living Lab Summer School in Soils and Global Change,Marijn Bauters,3,I002994
Internship,Steven Sleutel,5,I002995
Master's Dissertation Soil Ecosystem Services and Global Change,Wim Cornelis,30,I003010
Master's Dissertation Soil-Plant System Processes and Global Change,Wim Cornelis,30,I003011
Beheer voor ecosysteemdiensten,Kris Verheyen,5,I003012
Advanced Remote Sensing,Kim Calders,5,I003013
Emerging Topics and Current Practice in Environmental Risk Assessment,Karel De Schamphelaere,5,I003014
Environmental Fate and Management of Pesticides,Pieter Spanoghe,5,I003015
Metals and Metalloids in Environment and Technology,Filip Tack,5,I003016
Digitalisation for Resource Recovery,Saba Daneshgar,3,I003017
Advanced Biosystems Modelling,Paul Van Liedekerke,5,I003021
Bosexploitatie en natuurbeheertechnieken,Joris Van Acker,4,I003022
Basic Principles in Aquaculture Techniques,Annelies Declercq,4,I003023
Lab Facility Management,Annelies Declercq,4,I003024
Advanced Aquaculture Techniques,Annelies Declercq,6,I003025
Aquatic Farm Management Training,Annelies Declercq,6,I003026
Aquaculture Genetics,Annelies Declercq,5,I003027
Internship,Annelies Declercq,6,I003028
Project,Annelies Declercq,6,I003029
Introduction to Modelling and Simulation,Maxime Van Haeverbeke,3,I003030
Lab Community Engagement,Joost Dessein,4,I003051
Lab Policy Analysis for Sustainable Rural Development,Stijn Speelman,4,I003052
Machine Learning for Life Sciences,Willem Waegeman,4,I003053
Computer Vision for Life Sciences,Jan Verwaeren,5,I003054
Biodiversiteit en natuurbehoud,Lander Baeten,4,I003055
Human Nutrition and Health,John Van Camp,5,I003056
Microbiologie van biogebaseerde producten,Frank Devlieghere,5,I003057
Groene organische chemie,Matthias D'hooghe,5,I003058
Fysische en chemische modificatie van hernieuwbare grondstoffen,Sven Mangelinckx,5,I003059
Sustainable Systems Engineering,Sophie Huysveld,5,I003060
Concepts for Sustainable Systems Engineering,Sophie Huysveld,3,I003061
Sustainability Assessment,Sophie Huysveld,3,I003062
Molecular Tools for Agriculture,Tina Kyndt,3,I003063
Planning voor multifunctionele landschappen,Kris Verheyen,5,I003064
Geïntegreerd practicum ecosysteembeheer,Lander Baeten,5,I003065
Agroecology,Eduardo de la Pena,5,I003066
Bioethics,Michiel De Proost,3,I003067
Management for Engineers,Jeroen Buysse,4,I003068
Wood Technology: Basic Material Properties,Joris Van Acker,4,I003069
Process Engineering,Jo Dewulf,4,I003070
Process Engineering 2,Paul Van der Meeren,5,I003071
Environmental Technology: Water,Jo De Vrieze,6,I003072
Gene Technology and Molecular Diagnostics,Tina Kyndt,6,I003073
"Molecular Biology of Plant, Animal and Human Associated Bacteria",Monica Höfte,5,I003074
Omics,Tim De Meyer,6,I003075
Fit-for-Purpose Methods in Microbial Research,Nico Boon,4,I003076
Biotechnology in a Professional and Societal Context,Tom Van de Wiele,6,I003077
Human Health Interactions with the Nutrition and Microbiome Interphase,Tom Van de Wiele,6,I003078
Chemical Structure Determination,Christian Stevens,4,I003079
Process Control,Paul Van Liedekerke,5,I003080
Kwaliteitszorg en risicoanalyse,Liesbeth Jacxsens,5,I003081
Dierenfysiologie,Veerle Fievez,4,I003082
Duurzame diervoeding,Veerle Fievez,5,I003083
Geïntegreerd project landbouwkunde,Stefaan De Smet,5,I003084
Levensmiddelentechnologie,Koen Dewettinck,5,I003085
Verpakkingstechnologie,Peter Ragaert,5,I003086
Productinnovatie in de levensmiddelenindustrie,Mieke Uyttendaele,5,I003087
Voedingsbiotechnologie,Katleen Raes,5,I003088
Voedselveiligheidsbeheer,Liesbeth Jacxsens,5,I003089
Global Perspectives of Food Science and Nutrition,Mieke Uyttendaele,5,I003090
Technologie van plantaardige producten,Koen Dewettinck,5,I003091
Business Cases in the Blue Bio-Economy,Margriet Drouillon,3,I003092
Ecofysiologie,Kathy Steppe,5,I003096
Remediëring wiskunde (Isaac),Jan Baetens,0,I010000
Algemene chemie,Christophe Wille,6,I610008
Biochemie,Christophe Wille,6,I610012
Wiskunde I,Jan Baetens,6,I610018
Wiskunde II,Jan Baetens,6,I610019
Microbiologie,Christophe Wille,6,I610020
Technologie voor de circulaire economie,Diederik Rousseau,3,I610021
Organische chemie I,Christophe Wille,5,I610022
Analytische chemie,Ann Dumoulin,5,I610023
Statistische data-analyse en proefopzet,Stijn Van Hulle,6,I620015
Spectroscopische analysen,Ann Dumoulin,3,I620017
Biologische grondstoffen,Stefaan Werbrouck,6,I620028
Chromatografische analysen,Ann Dumoulin,5,I620029
Organische chemie II,Christophe Wille,6,I620030
Fysicochemie,Stijn Van Hulle,6,I620031
Slimme sensoren,Pieter Nachtergaele,6,I620032
Thermische technieken,Joël Hogie,4,I620033
Programmeren,Jan Verwaeren,3,I620034
Biometrie,Stijn Luca,3,I630019
Chemische engineering,Steven De Meester,7,I630045
Biochemische engineering ,Katleen Raes,6,I630051
Bachelorproef,Diederik Rousseau,6,I630056
Bioprocessimulaties,Stijn Van Hulle,5,I630058
Methodiek,Diederik Rousseau,3,I630061
Portfolio internationalisering,Diederik Rousseau,3,I630062
Circulaire watertechnologie,Stijn Van Hulle,5,I630063
Procesregeling,Pieter Nachtergaele,5,I630064
Grondstoffenrecyclage,Stijn Van Hulle,6,I630065
Ondernemen in de circulaire economie,Imca Sampers,3,I630066
Duurzame kunststoffen,Ann Dumoulin,5,I630067
Duurzame energie,Jeroen De Kooning,4,I630068
Uitgebreide stage,Joël Hogie,9,I640033
Downstream Processing,Steven De Meester,4,I640036
Bioraffinage,Thomas Heugebaert,4,I640042
Duurzaamheidsanalyse,Steven De Meester,3,I640043
Stage,Joël Hogie,6,I640046
Masterproef,Stijn Van Hulle,20,I640047
Bedrijfsmanagement,Sofie Verbrugge,6,I640048
Integraal procesontwerp,Pieter Nachtergaele,6,I640050
Milieutechnologie,Diederik Rousseau,3,I640051
Master’s Dissertation,Frank Devlieghere,15,I690015
Fytotechnie en ecofysiologie,Steven Maenhout,4,I700018
Landbouwmechanisatie en agro-constructies,Bart Sonck,8,I700026
Levensmiddelenchemie,Mia Eeckhout,8,I700027
Plantenvoeding en bodembeheer,Stefaan De Neve,4,I700034
Plantenweefselteelt,Stefaan Werbrouck,4,I700035
Voedingsleer,Kathy Messens,3,I700040
Voortplantingsfysiologie van dieren,Thomas Van Hecke,4,I700042
Stage,Stefaan Werbrouck,6,I700064
Bomenteelt,Filip Debersaques,4,I700070
Bosbeheer,Jan Mertens,3,I700071
Nutriëntenbeheer,Inge Verstraeten,4,I700076
GIS,Frieke Vancoillie,3,I700078
Tuinbouwplantenteelt,Stefaan Werbrouck,4,I700120
Tuinbouwtechniek,Emmy Dhooghe,4,I700121
Ingenieurstechnieken II,Mia Eeckhout,4,I700152
Industriële microbiologie,Leen De Gelder,4,I700154
Plant- en gewaswetenschappen 2,Eduardo de la Pena,3,I700156
Moleculaire identificatietechnieken,Kathy Messens,4,I700157
Toepassingen van de biokatalyse,Yves Briers,5,I700165
Toegepaste plantenveredeling,Steven Maenhout,3,I700174
Beheersing van gewasvijanden,Veerle Derycke,4,I700175
Duurzame productiesystemen,Frank Nevens,3,I700179
Instrumentele proces- en kwaliteitscontrole,Mia Eeckhout,3,I700181
